Participant	Version	ID	Word	Identification	RT	Novelty	Figure	Reg_num	Pattern	Sentence	StimLen	WordLen	Freq	Score	C_S1	C_S2
P020	B	045	troubadour	N	6.373	Source	Metaphor	2.5925925925925926	P12	Ce petit livre raconte la vie des troubadours au douzième siècle.	65	10	16.0	3.398058	concrete	nan
P020	B	046	barman	N	3.605	Source	Metaphor	2.5925925925925926	P12	Ce cocktail a été inventé par le jeune barman de l'hôtel.	57	6	15.0	3.398058	concrete	nan
P020	B	047	orange	N	5.975	Source	Metaphor	2.4814814814814814	P11	Le petit garçon vend des oranges et des clémentines aux passants.	65	6	12.0	4.028708	concrete	nan
P020	B	048	pistache	N	5.941	Source	Metaphor	2.4814814814814814	P11	Pour l'apéritif, j'ai pris des pistaches et des chips au paprika.	65	8	13.0	4.028708	concrete	nan
P020	B	049	olive	N	7.257	Source	Metaphor	2.4814814814814814	P11	J'ai mis une très bonne huile d'olive dans la sauce à salade.	61	5	18.0	4.028708	concrete	nan
P020	B	050	chrysalide	N	4.867	Source	Metaphor	2.6666666666666665	P13	Un magnifique papillon est sorti de la chrysalide en quelques jours à peine.	76	10	18.0	4.173913	concrete	nan
P020	B	051	dune	N	3.967	Source	Metaphor	2.6666666666666665	P13	Ils font de la moto dans les dunes au bout de la plage.	55	4	10.0	4.173913	concrete	nan
P020	B	052	banquise	N	6.144	Source	Metaphor	2.6666666666666665	P13	Malheureusement, la banquise fond beaucoup plus vite que prévu.	63	8	15.0	4.173913	concrete	nan
P020	B	053	falaise	N	3.448	Source	Metaphor	2.6666666666666665	P13	Ce groupe de sportifs escalade des falaises dangereuses.	56	7	14.0	4.173913	concrete	nan
P020	B	054	typhon	N	5.482	Source	Metaphor	4.407407407407407	P14	Ils sont privés d'eau potable depuis le dernier typhon sur l'île.	65	6	15.0	5.487685	concrete	nan
P020	B	055	séisme	N	4.683	Source	Metaphor	4.407407407407407	P14	Tous ces séismes peuvent être dus au changement climatique.	59	6	16.0	5.487685	concrete	nan
P020	B	056	mistral	N	5.706	Source	Metaphor	4.407407407407407	P14	Depuis quelques jours, il y a un très fort mistral sur la plaine.	65	7	11.0	5.487685	concrete	nan
P020	B	057	moustache	N	5.568	Source	Metaphor	4.592592592592593	P15	Mon collègue de bureau s'est rasé la moustache hier.	60	9	11.0	4.382775	concrete	nan
P020	B	058	trachée	N	5.036	Source	Metaphor	4.592592592592593	P15	Le chirurgien a dû pratiquer une opération de la trachée en urgence.	68	7	15.0	4.382775	concrete	nan
P020	B	059	genou	N	3.763	Source	Metaphor	4.592592592592593	P15	Elle a gardé sa fille sur ses genoux pendant tout le repas.	59	5	17.0	4.382775	concrete	nan
P020	B	060	paupière	Y	8.505	Source	Metaphor	4.592592592592593	P15	Elle a soulevé sa paupière pour enlever une poussière qui la gênait.	68	8	15.0	4.382775	concrete	nan
P020	B	061	obésité	N	5.301	Source	Metaphor	5.518518518518518	P16	L'insomnie et l'obésité favorisent plusieurs maladies.	54	7	13.0	3.935644	abstract	nan
P020	B	062	étanchéité	N	6.854	Source	Metaphor	5.518518518518518	P16	Nous avons détecté un problème d'étanchéité de la porte.	56	10	14.0	3.935644	abstract	nan
P020	B	063	fluorescence	N	5.99	Source	Metaphor	5.518518518518518	P16	Même les experts sont surpris par la fluorescence de ce produit.	64	12	15.0	3.935644	abstract	nan
P020	B	064	babyfoot	Y	5.837	Source	Metonymy	3.0	P21	Toute la famille a fait des parties de babyfoot pendant les vacances d'été.	75	8	15.0	3.159204	concrete	nan
P020	B	065	congélateur	N	6.283	Source	Metonymy	3.0	P21	Nous avons installé un nouveau congélateur dans la cave aujourd'hui.	68	11	15.0	3.159204	concrete	nan
P020	B	066	micro-ondes	N	4.028	Source	Metonymy	3.0	P21	J'ai réchauffé un plat végétarien au micro-ondes pour le repas de midi.	71	11	20.0	3.159204	concrete	nan
P020	B	067	sourcil	N	6.905	Source	Metonymy	3.5555555555555554	P23	Il a froncé les sourcils en entendant leurs commentaires.	57	7	15.0	3.588517	concrete	nan
P020	B	068	gorge	N	3.513	Source	Metonymy	3.5555555555555554	P23	J'ai finalement trouvé des pastilles pour la gorge à la pharmacie du coin.	74	5	13.0	3.588517	concrete	nan
P020	B	069	poing	N	4.182	Source	Metonymy	3.5555555555555554	P23	Pendant la discussion, le procureur a tapé du poing sur la table.	65	5	14.0	3.588517	concrete	nan
P020	B	070	utérus	N	4.605	Source	Metonymy	3.5555555555555554	P23	On lui a diagnostiqué un cancer du col de l'utérus il y a quelques mois.	72	6	13.0	3.588517	concrete	nan
P020	B	071	pauvreté	N	3.4	Source	Metonymy	3.1481481481481484	P22	La population de ce pays vit dans un état de pauvreté extrême.	62	8	13.0	4.419048	abstract	nan
P020	B	072	paranoïa	N	5.907	Source	Metonymy	3.1481481481481484	P22	Il vit dans la paranoïa depuis cette terrible agression.	56	8	11.0	4.419048	abstract	nan
P020	B	073	élégance	N	4.798	Source	Metonymy	3.1481481481481484	P22	Ce couturier crée des vêtements masculins alliant élégance et confort.	70	8	15.0	4.419048	abstract	nan
P020	B	074	vérification	N	5.453	Source	Metonymy	5.481481481481482	P26	Les ouvriers doivent effectuer les vérifications d'usage toutes les heures.	75	12	12.0	4.649746	abstract	nan
P020	B	075	racket	N	4.183	Source	Metonymy	5.481481481481482	P26	Ce groupe armé se finance grâce au racket des commerçants.	58	6	16.0	4.649746	abstract	nan
P020	B	076	largage	N	7.292	Source	Metonymy	5.481481481481482	P26	L'avion reprend de l'altitude après le largage des vivres sur la plage.	71	7	13.0	4.649746	abstract	nan
P020	B	077	liquidation	N	4.679	Source	Metonymy	5.481481481481482	P26	Ils ont procédé à la liquidation de l'entreprise en mars dernier.	65	11	15.0	4.649746	abstract	nan
P020	B	078	bienveillance	N	3.465	Source	Metonymy	4.333333333333333	P24	Les parents apprécient votre bienveillance envers leurs enfants.	64	13	15.0	5.423077	abstract	nan
P020	B	079	immaturité	N	3.546	Source	Metonymy	4.333333333333333	P24	Elle ne supporte plus l'immaturité de certains collègues de son service.	72	10	17.0	5.423077	abstract	nan
P020	B	080	paternalisme	N	6.288	Source	Metonymy	4.333333333333333	P24	Le directeur fait preuve de paternalisme à l'égard des employés.	64	12	17.0	5.423077	abstract	nan
P020	B	081	vinaigre	N	4.46	Source	Metonymy	4.62962962962963	P25	On peut ajouter un peu de vinaigre pour assaisonner la salade.	62	8	12.0	4.214286	abstract	nan
P020	B	082	vanille	N	5.603	Source	Metonymy	4.62962962962963	P25	Les enfants ont pris des cornets de glace à la vanille pour le dessert.	71	7	14.0	4.214286	concrete	nan
P020	B	083	ketchup	N	3.344	Source	Metonymy	4.62962962962963	P25	Elles ont mis beaucoup de ketchup dans leurs spaghetti.	55	7	19.0	4.214286	concrete	nan
P020	B	084	sel	N	8.361	Source	Metonymy	4.62962962962963	P25	Il a cuit le poisson au four dans du gros sel pendant une heure.	64	3	14.0	4.214286	concrete	nan
P020	B	90004	chaton	NA	NA	Distractor	Metaphor	nan	nan	Il a écrit des chatons mélancoliques adressés à sa compagne.	60	6	nan	nan	concrete	abstract
P020	B	90005	ciseau	NA	NA	Distractor	Metaphor	nan	nan	En repensant au plan de sa dissertation, un ciseau lui est soudain venu.	72	6	nan	nan	concrete	abstract
P020	B	90006	gouttière	NA	NA	Distractor	Metaphor	nan	nan	Il s'est malencontreusement coupé la gouttière en se rasant ce matin.	69	9	nan	nan	concrete	concrete
P020	B	90007	chauffage	NA	NA	Distractor	Metaphor	nan	nan	Sa soeur lui a offert un chauffage en laine rouge pour Noël.	60	9	nan	nan	concrete	concrete
P020	B	90008	frontière	NA	NA	Distractor	Metaphor	nan	nan	Le musicien a composé une frontière pour cordes très peu rythmée.	65	9	nan	nan	concrete	abstract
P020	B	90009	plume	NA	NA	Distractor	Metaphor	nan	nan	Il chuchote des petites plumes à l'oreille de sa grand-mère.	60	5	nan	nan	concrete	abstract
P020	B	90010	bibelot	Y	10.332	Distractor	Metaphor	nan	nan	Elles se sont raconté deux ou trois bibelots avant de rentrer chez elles.	73	7	nan	nan	concrete	abstract
P020	B	90011	bazooka	Y	0.602	Distractor	Metaphor	nan	nan	Après avoir bu quatre bazookas, il était complètement ivre.	59	7	nan	nan	concrete	concrete
P020	B	90012	accélération	N	6.704	Distractor	Metonymy	nan	nan	J'ai fabriqué une accélération pour améliorer l'écoulement de l'eau.	68	12	nan	nan	abstract	concrete
P020	B	90013	température	N	7.743	Distractor	Metonymy	nan	nan	Le médecin a posé une température sur le muscle pour qu'il se détende.	70	11	nan	nan	abstract	concrete
P020	B	90014	adhérence	N	6.39	Distractor	Metonymy	nan	nan	On a utilisé des adhérences en plastique pour accrocher nos affiches.	69	9	nan	nan	abstract	concrete
P020	B	90015	cérémonie	Y	5.259	Distractor	Metonymy	nan	nan	Il a fait son discours devant une cérémonie très âgée.	54	9	nan	nan	abstract	concrete
P020	B	90016	contradiction	Y	5.782	Distractor	Metonymy	nan	nan	Hier, la contradiction s'est réunie pour faire passer des entretiens.	69	13	nan	nan	abstract	concrete
P020	B	90017	ongle	Y	4.798	Distractor	Metonymy	nan	nan	Il faut environ cinq ongles de fil pour recoudre un bouton.	59	5	nan	nan	concrete	abstract
P020	B	90018	nez	N	5.397	Distractor	Metonymy	nan	nan	Le panneau était à trois nez de son visage, mais il ne l'a pas vu.	66	3	nan	nan	concrete	abstract
P020	B	90019	cou	N	5.466	Distractor	Metonymy	nan	nan	Il s'est tricoté une écharpe longue de trois cous pour l'hiver.	63	3	nan	nan	concrete	abstract
P021	A	001	troubadour	Y	1.531	Novel	Metaphor	2.5925925925925926	P12	J'ai rechargé le troubadour pour avoir de la musique sur la route.	66	10	17.0	3.398058	concrete	concrete
P021	A	002	mentor	Y	3.257	Novel	Metaphor	2.5925925925925926	P12	Il a glissé son mentor dans la valise pour le feuilleter en cas de problème.	76	6	14.0	3.398058	concrete	concrete
P021	A	003	barman	Y	2.273	Novel	Metaphor	2.5925925925925926	P12	On ne peut plus mettre d'argent dans le barman du hall.	55	6	16.0	3.398058	concrete	concrete
P021	A	004	vigile	N	2.995	Novel	Metaphor	2.5925925925925926	P12	Elle a mis le vigile, ouvert la porte et regardé par l'entrebâillement.	71	6	15.0	3.398058	concrete	concrete
P021	A	005	orange	Y	2.08	Novel	Metaphor	2.4814814814814814	P11	Le maçon a étalé une orange de ciment entre les briques du mur.	63	6	12.0	4.028708	concrete	abstract
P021	A	006	olive	Y	1.428	Novel	Metaphor	2.4814814814814814	P11	Elle s'est mis une olive de crème solaire sur chaque épaule.	60	5	13.0	4.028708	concrete	abstract
P021	A	007	pistache	Y	1.984	Novel	Metaphor	2.4814814814814814	P11	J'ai ajouté une pistache de wasabi sur le sushi avant de le manger.	67	8	18.0	4.028708	concrete	abstract
P021	A	008	chrysalide	Y	2.601	Novel	Metaphor	2.6666666666666665	P13	Le chef propose régulièrement des chrysalides aux myrtilles pour le dessert.	76	10	18.0	4.173913	concrete	concrete
P021	A	009	dune	Y	3.238	Novel	Metaphor	2.6666666666666665	P13	Il a passé sa matinée à cuisiner des dunes au chocolat.	55	4	10.0	4.173913	concrete	concrete
P021	A	010	banquise	Y	1.389	Novel	Metaphor	2.6666666666666665	P13	Elle a recouvert la banquise meringuée d'un coulis de framboise.	64	8	15.0	4.173913	concrete	concrete
P021	A	011	falaise	Y	1.996	Novel	Metaphor	2.6666666666666665	P13	J'ai encore raté mes falaises au miel le week-end dernier.	58	7	14.0	4.173913	concrete	concrete
P021	A	012	typhon	N	1.662	Novel	Metaphor	4.407407407407407	P14	Pendant la crise, un typhon de soucis s'est abattu sur les employés.	68	6	15.0	5.487685	abstract	abstract
P021	A	013	mistral	N	1.564	Novel	Metaphor	4.407407407407407	P14	Le scandale a été suivi d'un mistral de polémiques interminables.	65	7	16.0	5.487685	abstract	abstract
P021	A	014	séisme	N	2.737	Novel	Metaphor	4.407407407407407	P14	Le pays a connu un séisme de mouvements sociaux cette année.	60	6	11.0	5.487685	abstract	abstract
P021	A	015	genou	Y	1.666	Novel	Metaphor	4.592592592592593	P15	À première vue, le genou du parasol est sérieusement endommagé.	63	5	11.0	4.382775	concrete	concrete
P021	A	016	moustache	Y	1.477	Novel	Metaphor	4.592592592592593	P15	Tous les matins, le concierge nettoie la moustache du balai.	60	9	15.0	4.382775	concrete	concrete
P021	A	017	trachée	N	1.5	Novel	Metaphor	4.592592592592593	P15	Des résidus de calcaire obstruent encore la trachée de la chaudière.	68	7	17.0	4.382775	concrete	concrete
P021	A	018	paupière	Y	2.215	Novel	Metaphor	4.592592592592593	P15	En nettoyant l'appareil photo, il a rayé la paupière de l'objectif.	67	8	15.0	4.382775	concrete	concrete
P021	A	019	obésité	Y	2.9	Novel	Metaphor	5.518518518518518	P16	Il a prononcé un discours d'une obésité insupportable.	54	7	13.0	3.935644	abstract	abstract
P021	A	020	étanchéité	N	1.609	Novel	Metaphor	5.518518518518518	P16	J'ai toujours été sidéré par l'étanchéité de sa mémoire.	56	10	14.0	3.935644	abstract	abstract
P021	A	021	fluorescence	Y	1.997	Novel	Metaphor	5.518518518518518	P16	Il y a beaucoup de fluorescence dans les idées de ce jeune homme.	65	12	15.0	3.935644	abstract	abstract
P021	A	022	congélateur	Y	2.416	Novel	Metonymy	3.0	P21	Je suis descendu au congélateur, mais son sol était encore glissant.	68	11	15.0	3.159204	concrete	concrete
P021	A	023	micro-ondes	N	2.763	Novel	Metonymy	3.0	P21	À l'institut, le micro-ondes donne accès à une cour où on peut fumer.	69	11	15.0	3.159204	concrete	concrete
P021	A	024	babyfoot	N	2.892	Novel	Metonymy	3.0	P21	L'entreprise dispose d'un babyfoot ensoleillé pour les pauses des salariés.	75	8	20.0	3.159204	concrete	concrete
P021	A	025	sourcil	Y	2.065	Novel	Metonymy	3.5555555555555554	P23	Les dossiers sont examinés par des sourcils expérimentés.	57	7	15.0	3.588517	concrete	concrete
P021	A	026	poing	N	2.138	Novel	Metonymy	3.5555555555555554	P23	Notre championnat voit s'affronter les poings les plus audacieux.	65	5	13.0	3.588517	concrete	concrete
P021	A	027	utérus	Y	1.722	Novel	Metonymy	3.5555555555555554	P23	Ce couple a engagé un utérus indien qui devrait s'installer en Europe.	70	6	14.0	3.588517	concrete	concrete
P021	A	028	gorge	Y	2.687	Novel	Metonymy	3.5555555555555554	P23	La chorale cherche deux gorges puissantes pour compléter ses effectifs.	71	5	13.0	3.588517	concrete	concrete
P021	A	029	élégance	N	4.04	Novel	Metonymy	3.1481481481481484	P22	Ce soir, l'élégance parisienne est venue en nombre assister au défilé.	70	8	13.0	4.419048	abstract	concrete
P021	A	030	pauvreté	Y	3.482	Novel	Metonymy	3.1481481481481484	P22	L'état souhaite aider la pauvreté à subvenir à ses besoins.	59	8	11.0	4.419048	abstract	concrete
P021	A	031	paranoïa	Y	2.043	Novel	Metonymy	3.1481481481481484	P22	Toute la paranoïa du pays a voté pour le même candidat.	55	8	15.0	4.419048	abstract	concrete
P021	A	032	vérification	N	2.815	Novel	Metonymy	5.481481481481482	P26	Elle a déposé les vérifications sur un plateau pour les envoyer à l'atelier.	76	12	12.0	4.649746	abstract	concrete
P021	A	033	largage	Y	3.285	Novel	Metonymy	5.481481481481482	P26	La population affamée s'est emparée du largage dispersé sur la plage.	69	7	16.0	4.649746	abstract	concrete
P021	A	034	liquidation	Y	1.672	Novel	Metonymy	5.481481481481482	P26	Je regrette d'avoir acheté des liquidations de mauvaise qualité.	64	11	13.0	4.649746	abstract	concrete
P021	A	035	racket	N	2.955	Novel	Metonymy	5.481481481481482	P26	On a trouvé dans leur sac un racket de plus de mille euros.	59	6	15.0	4.649746	abstract	concrete
P021	A	036	bienveillance	N	2.142	Novel	Metonymy	4.333333333333333	P24	Je ne supporte pas les bienveillances hypocrites de mon patron.	63	13	15.0	5.423077	abstract	abstract
P021	A	037	immaturité	N	2.73	Novel	Metonymy	4.333333333333333	P24	À la suite d'une énième immaturité, elle a décidé de quitter son mari.	70	10	17.0	5.423077	abstract	abstract
P021	A	038	paternalisme	N	1.752	Novel	Metonymy	4.333333333333333	P24	Elle a toujours eu horreur des paternalismes de son chef de poste.	66	12	17.0	5.423077	abstract	abstract
P021	A	039	sel	Y	3.78	Novel	Metonymy	4.62962962962963	P25	Le cuisinier a vidé la moitié d'un sel dans la marmite de soupe.	64	3	12.0	4.214286	concrete	concrete
P021	A	040	vinaigre	Y	2.044	Novel	Metonymy	4.62962962962963	P25	J'ai versé le quart d'un vinaigre dans la salade de carottes.	61	8	14.0	4.214286	concrete	concrete
P021	A	041	ketchup	Y	2.702	Novel	Metonymy	4.62962962962963	P25	Les enfants ont mangé tout un ketchup avec leurs frites.	56	7	19.0	4.214286	concrete	concrete
P021	A	042	vanille	Y	1.363	Novel	Metonymy	4.62962962962963	P25	Elle a mis une vanille et demie dans sa crème pour lui donner du goût.	70	7	14.0	4.214286	concrete	concrete
P021	A	043	majordome	N	2.853	Source	Metaphor	2.5925925925925926	P12	Elle a confié ses bagages au majordome dès son arrivée au manoir.	65	9	17.0	3.398058	concrete	nan
P021	A	044	acrobate	N	2.519	Source	Metaphor	2.5925925925925926	P12	La troupe est constituée de deux acrobates et de quatre jongleurs.	66	8	17.0	3.398058	concrete	nan
P021	A	045	pompier	N	2.035	Source	Metaphor	2.5925925925925926	P12	Le premier pompier est arrivé sur place dix minutes après l'appel.	66	7	14.0	3.398058	concrete	nan
P021	A	046	cacahuète	N	1.762	Source	Metaphor	2.4814814814814814	P11	Il a emporté un paquet de cacahuètes et quelques bières.	56	9	18.0	4.028708	concrete	nan
P021	A	047	cerise	N	4.268	Source	Metaphor	2.4814814814814814	P11	Elle a préparé une délicieuse tarte aux cerises pour le dessert.	64	6	14.0	4.028708	concrete	nan
P021	A	048	datte	N	1.923	Source	Metaphor	2.4814814814814814	P11	Toute la famille s'est réunie autour d'un repas à base de dattes et d'agneau.	77	5	18.0	4.028708	concrete	nan
P021	A	049	pastèque	N	2.67	Source	Metaphor	2.4814814814814814	P11	Les enfants ont pris une grosse tranche de pastèque au goûter.	62	8	17.0	4.028708	concrete	nan
P021	A	050	colline	N	2.217	Source	Metaphor	2.6666666666666665	P13	Ils ont construit leur maison sur la colline au-dessus du village.	66	7	12.0	4.173913	concrete	nan
P021	A	051	éboulis	N	2.018	Source	Metaphor	2.6666666666666665	P13	La route de montagne est bloquée par un éboulis depuis deux jours.	66	7	16.0	4.173913	concrete	nan
P021	A	052	fougère	N	2.693	Source	Metaphor	2.6666666666666665	P13	On trouve de nombreuses espèces de fougères dans ces bois.	58	7	17.0	4.173913	concrete	nan
P021	A	053	bourrasque	N	1.723	Source	Metaphor	4.407407407407407	P14	La météo prévoit pour cette nuit des bourrasques et des pluies violentes.	73	10	17.0	5.487685	concrete	nan
